Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,17.729858,4.5852356,0.0,6.7608767
20240313,17.979095,3.318451,2.2107006e-06,15.236071
20240314,12.949158,0.22012329,0.0,15.154742
20240315,8.378021,-2.2194214,0.0,12.272504
20240316,10.252686,-3.352539,0.0,6.6566553
20240317,10.487488,0.33761597,0.0,5.634107
20240318,12.442627,-0.53030396,0.0,4.7106037
