Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,34.642548,16.878632,0.0,4.045591
20240313,34.783966,15.23587,0.0,4.131634
20240314,35.50711,15.234558,0.0,4.351095
20240315,35.490814,16.507019,0.0,2.8184962
20240316,37.269928,15.255981,0.0,4.0949697
20240317,37.226593,15.595856,0.0,4.1524005
20240318,36.701935,14.444,0.0,5.0413055
