Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,36.705597,20.723328,0.0,5.8616
20240313,36.1976,19.71054,0.0,5.3542457
20240314,35.998505,18.80835,0.0,4.535919
20240315,36.74756,17.306122,0.0,6.695391
20240316,36.04126,16.556335,0.0,4.373728
20240317,36.99414,16.977844,0.0,3.7357397
20240318,37.705536,16.905396,0.0,4.2997246
