Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240313,24.222076,23.540924,0.0,10.275091
20240314,23.818512,23.14856,0.0,10.11084
20240315,24.398682,23.10205,0.0,5.921892
20240316,25.545868,23.414734,0.0,5.4013085
20240317,24.705933,23.435211,0.0,3.9730797
20240318,24.817963,23.557312,0.0,6.9425693
20240319,25.428162,23.931885,0.0,6.002254
