Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,14.097992,3.4388428,0.0,7.888598
20240313,10.445404,-1.0150757,0.00057131186,18.573809
20240314,8.762268,-3.4263916,0.0,11.399331
20240315,7.477478,-3.7330933,0.0,8.894622
20240316,5.6848755,-2.0725403,0.0,9.141381
20240317,7.335327,-2.0612488,0.0,6.7578564
20240318,8.70752,-1.7514648,0.0,5.6620708
