Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,23.170593,10.494293,0.0,4.473106
20240313,18.89331,11.229767,5.289671,9.124055
20240314,22.26419,11.243286,0.0,4.0034637
20240315,23.176788,11.5216675,0.0,5.4016504
20240316,22.908386,10.371002,0.114271164,5.7561865
20240317,22.468475,10.264252,0.0,5.1012273
20240318,24.321594,9.727814,0.0,3.991345
