Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,-0.895874,-16.132965,0.0,11.561655
20240313,-0.18753052,-18.479477,0.3767068,14.926348
20240314,-7.31427,-18.22528,0.0,21.678238
20240315,-8.21756,-20.322266,0.0,12.126595
20240316,-9.4583435,-20.532822,0.0010825992,16.27739
20240317,-7.9963684,-18.658615,0.54420435,13.94996
20240318,-7.200226,-19.508118,0.0,6.65459
