Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,28.12799,10.48526,0.36798063,16.443836
20240313,20.434418,8.959961,0.0,9.29635
20240314,24.133423,9.01004,0.0,6.927255
20240315,23.79132,10.626923,0.0,8.6188755
20240316,26.34845,11.060516,0.0,6.9237885
20240317,30.133453,14.451141,0.00038522482,7.12597
20240318,33.25998,15.589325,0.0,7.8398995
