Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,22.675964,10.912567,1.4162247,14.473569
20240313,21.06607,8.607391,0.0,16.282654
20240314,22.193329,8.343231,0.0,15.165507
20240315,22.767303,10.773651,0.0,16.65142
20240316,25.039825,10.963867,0.0,14.361514
20240317,27.191742,12.769104,0.0,8.48089
20240318,30.996674,17.095306,0.0,7.129388
