Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240313,28.769226,15.143005,1.0367146,4.150839
20240314,30.782104,13.38797,0.0,4.0440435
20240315,30.981293,14.262848,0.0,4.0854354
20240316,32.723267,13.480591,0.0,3.596125
20240317,33.04541,14.850128,0.0,4.587355
20240318,33.299164,13.87384,0.0,3.341522
20240319,34.782074,14.811737,0.0,2.8776362
