Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,34.900177,20.319305,0.0,4.7043467
20240313,34.66098,19.634064,0.0,4.941084
20240314,34.42404,19.555145,0.0,4.881092
20240315,34.596375,18.322845,0.0,4.8820443
20240316,34.46707,18.346283,0.0,3.6900861
20240317,36.157745,21.237854,0.0,3.3160353
20240318,37.522186,20.758575,0.0,3.52205
