Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,31.65091,15.108032,0.007728463,3.685219
20240313,32.492737,12.54126,0.0019628946,7.0991235
20240314,32.268646,11.145325,0.0,3.992864
20240315,32.26413,11.017975,0.0,4.306383
20240316,33.730194,8.74469,0.0,5.750664
20240317,34.111816,9.18689,0.0,4.7863455
20240318,33.86841,9.8107605,0.0,4.1026807
