Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240313,21.465973,10.887695,4.434088,7.066903
20240314,21.457428,10.830841,0.012873173,3.8736947
20240315,23.21756,10.539703,0.0,5.8341846
20240316,23.42694,12.1996155,0.0,5.2370605
20240317,24.74588,13.487335,0.0,4.7604747
20240318,25.410126,13.463959,0.0,5.395849
20240319,27.293732,15.89505,0.0,4.9742556
