Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240313,12.963776,6.79068,10.443097,4.186602
20240314,15.153961,5.124939,0.10584068,4.397822
20240315,17.16455,7.5796814,0.0,4.454781
20240316,17.914764,9.15036,0.0,4.0084066
20240317,18.235962,10.113007,0.013185501,4.0226893
20240318,19.507294,10.3845825,0.0,7.7856526
20240319,21.870941,10.427246,0.0,6.146427
