Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,-9.040497,-17.325714,0.075033024,6.5035424
20240313,-8.790802,-17.422363,31.682764,12.895271
20240314,-12.071411,-20.035583,4.337551,9.041841
20240315,-10.557007,-21.913986,2.381363,7.0971856
20240316,-13.067963,-17.69754,5.776478,12.257181
20240317,-12.092529,-19.837692,1.5200577,10.422733
20240318,-10.790161,-19.6568,0.0,5.20031
