Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240313,8.825958,0.5270386,0.081128255,16.070408
20240314,13.491608,-0.9451294,0.0,7.7628655
20240315,13.729858,0.13604736,0.0,9.616815
20240316,15.447388,1.8218994,0.0,8.2948
20240317,16.841644,2.9542542,0.19861357,7.4084945
20240318,17.291779,6.170807,0.0,10.437828
20240319,19.442871,5.758087,0.0,11.581443
