Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,31.930206,13.834076,0.0,3.9023855
20240313,32.777435,12.962097,0.0,7.658191
20240314,32.07306,12.336456,0.0,3.864174
20240315,32.968597,11.925781,0.0,3.887384
20240316,33.145477,11.820831,0.0,3.382037
20240317,33.866516,11.103668,0.0,4.0784807
20240318,34.06485,11.227325,0.0,4.251346
