Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240313,9.987793,1.3815918,0.34370455,7.367428
20240314,15.119019,1.217926,0.0,7.5067606
20240315,15.088013,3.5326843,0.0,7.257883
20240316,17.174652,3.7088013,0.0,6.3558755
20240317,19.731934,7.708618,0.005068034,5.366856
20240318,19.716675,9.705261,0.0,8.273534
20240319,20.95758,8.629425,0.0,10.349144
