Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,28.08368,17.986115,1.9855356,11.897475
20240313,29.168304,17.577393,0.0,12.76089
20240314,30.036407,17.955597,0.0,9.517515
20240315,32.63156,19.152954,0.0,7.074306
20240316,31.20517,20.417206,0.0,7.633
20240317,36.229156,20.208496,0.0,11.67083
20240318,36.852753,21.23352,0.0,7.124985
