Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,16.997406,4.782135,2.2713492,11.1205435
20240313,10.640015,1.7501221,0.0,11.402103
20240314,15.071259,2.5316467,0.0,7.5936747
20240315,14.327759,2.0064697,0.0,7.55806
20240316,15.408386,3.1081238,0.0,7.104352
20240317,17.569672,4.627014,0.0,6.7479415
20240318,19.492065,8.29007,0.03703785,10.476379
