Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,35.92508,20.777496,0.0,4.0885606
20240313,35.752716,19.79013,0.0,4.21309
20240314,35.40515,19.769745,0.0,4.7861314
20240315,35.548553,18.837067,0.0,4.489564
20240316,35.638885,18.44522,0.0,3.2192996
20240317,37.20462,20.367493,0.0,3.3750916
20240318,38.701538,20.303253,0.0,4.0392227
