Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,28.937744,13.265533,0.03522116,16.46115
20240313,22.737732,11.3302,0.0,9.838943
20240314,22.865112,10.03717,0.0,5.5430765
20240315,25.984924,10.771942,0.0,9.338285
20240316,27.21045,11.728638,0.0,5.2577004
20240317,29.442383,12.001678,0.0,5.1811643
20240318,31.428802,15.147705,0.0,4.525541
