Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240313,30.513947,14.191254,0.5732459,6.7285137
20240314,31.24997,14.993317,0.09255457,3.7513626
20240315,32.391876,12.519684,0.0,5.549544
20240316,31.847443,10.227997,0.0,4.381444
20240317,33.101166,13.125763,0.0,6.3971677
20240318,33.988342,13.295715,0.0,7.717156
20240319,34.64261,14.141663,0.0,7.456505
