Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,-4.935211,-11.348511,0.5254012,2.954661
20240313,-3.9205322,-15.76651,17.39902,14.648071
20240314,-5.208252,-14.732513,0.0002117157,11.336539
20240315,-5.3715515,-13.144196,0.0,10.028392
20240316,-6.170532,-16.442566,1.7645283,9.813101
20240317,-7.10376,-15.980408,0.26483917,9.115055
20240318,-6.5495605,-13.795624,0.0,3.6332173
