Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240313,-6.256195,-17.136597,5.241443e-05,16.69705
20240314,-11.572784,-19.630783,0.22001642,21.91962
20240315,-11.858002,-21.56543,2.3841858e-07,20.190804
20240316,-13.209137,-24.292358,0.0071010888,18.940268
20240317,-13.049042,-24.755173,0.0,10.487586
20240318,-8.705811,-24.001785,0.0,8.946862
20240319,-8.497711,-19.367142,0.01459156,14.72461
