Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240313,19.088196,7.777069,0.0,14.121791
20240314,23.284302,8.456696,0.0,8.598387
20240315,25.367004,11.035675,0.0,9.398388
20240316,26.424072,11.526825,0.0,4.84009
20240317,29.542297,13.795654,0.0,7.2301855
20240318,30.487183,17.105072,0.0,9.815833
20240319,30.711304,15.585999,0.0,4.7450085
