Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,34.14261,15.779022,0.0,6.928349
20240313,35.387665,15.559662,0.0,5.8372726
20240314,36.332855,15.0069275,0.0,5.997807
20240315,35.835083,15.5928955,0.03586082,3.7581472
20240316,37.944794,16.813782,0.051923394,6.5625725
20240317,36.883392,18.182251,0.0,7.7300835
20240318,36.697876,15.3177185,0.0,4.1217675
