Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,34.85486,17.090363,0.0,3.6042702
20240313,35.049988,15.49295,0.0,3.3236403
20240314,35.47928,16.402985,0.0,3.5148613
20240315,35.753082,17.389923,0.0,3.232253
20240316,37.468475,16.44519,0.0,3.592158
20240317,37.18518,15.498932,0.0,4.1592875
20240318,36.79596,14.235077,0.0,4.8367825
