Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240313,29.770844,16.989471,0.0,6.5233326
20240314,29.939667,16.824493,0.0,5.9759083
20240315,33.015717,16.396881,0.0,5.6501493
20240316,34.28369,18.254028,0.0,5.257723
20240317,35.180756,17.920319,0.0,4.85581
20240318,36.5365,18.099365,0.0,5.7107625
20240319,38.0477,19.536957,0.0,5.7301154
