Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,35.46515,16.545685,0.0,5.949545
20240313,36.05954,14.646027,0.0,4.1015253
20240314,36.785522,14.272339,0.0,4.306813
20240315,37.52249,14.645294,0.15498547,4.5611196
20240316,38.15976,20.393219,0.11263655,8.143091
20240317,38.089447,15.850739,0.0,5.6667566
20240318,37.946014,14.352997,0.0,5.3393297
