Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240313,31.068573,14.187134,0.0,6.5221376
20240314,32.317474,12.125946,0.0,3.5053065
20240315,33.14685,11.262421,0.0,3.3605597
20240316,33.857513,12.49231,0.0,3.8805172
20240317,35.615204,12.910126,0.0,3.739271
20240318,36.15616,12.555176,0.0,3.5286372
20240319,37.48648,12.233124,0.0,5.655744
