Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,29.917816,13.751312,0.8385106,15.138213
20240313,22.203613,9.735504,0.0,10.39821
20240314,24.075714,8.230774,0.0,5.475899
20240315,25.72702,9.568634,0.0,9.352156
20240316,27.48941,10.692078,0.0,7.749608
20240317,29.66806,11.929138,0.0,4.398222
20240318,32.73761,16.34021,0.0,5.2885084
