Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240313,24.509003,20.845642,0.0,7.5684366
20240314,24.215027,18.970093,0.0,5.718438
20240315,25.251434,20.18097,0.0,6.1382346
20240316,24.777832,20.498932,0.0,5.6014643
20240317,27.020264,21.273346,0.0,9.334328
20240318,26.53714,22.203125,0.0,5.694204
20240319,25.863861,20.724121,0.009219954,5.7187586
