Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240312,14.041473,2.7815857,7.8145075,15.32819
20240313,10.346924,0.26882935,0.10095072,16.866783
20240314,13.023376,-0.3694458,0.0,9.178504
20240315,12.453308,0.14682007,0.0,11.196374
20240316,13.115601,1.9239197,0.0,11.487381
20240317,15.210785,3.0703735,0.0,11.585954
20240318,16.354614,3.6744385,0.049690723,10.207964
