Time,Maximum temperature,Minimum temperature,Rainfall,Maximum Windspeed 10m
20240313,-8.85614,-19.234177,16.323753,14.105557
20240314,-11.958496,-18.164764,6.1448727,7.390401
20240315,-10.50119,-19.563553,0.0,7.278359
20240316,-11.973297,-19.383087,0.016647339,8.120936
20240317,-11.290436,-20.782898,0.0,5.177596
20240318,-7.7343445,-18.082306,0.0,4.8155437
20240319,-7.5224304,-18.20433,0.0,5.1887164
